radio,mcc,net,area,cell,unit,lon,lat,range,samples,changeable,created,updated,averageSignal
LTE,310,260,32770,19812373,0,-88.2297,36.0404,1000,1,1,1765281386,1765281386,0
LTE,310,410,8208,41928984,0,-85.6392,36.6164,1000,1,1,1765283796,1765283796,0
LTE,310,410,8195,39406358,0,-85.8155,36.9348,1000,1,1,1765286267,1765286267,0
LTE,310,260,43907,46796291,0,-87.9565,36.0379,1000,1,1,1765290209,1765290209,0
LTE,310,260,43907,162578179,0,-87.4372,36.1289,1000,1,1,1765293932,1765293932,0
NR,310,260,11207168,4357202223,-1,-86.5241,36.5783,1697,35,1,1765180577,1768920606,0
NR,310,260,11207168,4411695407,-1,-86.5259,36.5772,1000,4,1,1765180697,1768920606,0
NR,310,260,11207168,4356436269,-1,-86.5275,36.5774,1240,11,1,1765180757,1766063762,0
NR,310,260,11207168,4321632278,-1,-86.5492,36.5792,1699,16,1,1765180827,1768920606,0
NR,310,260,11207168,4369334293,-1,-86.6059,36.5699,1694,10,1,1765181827,1769063104,0
NR,310,260,11207168,4369334574,-1,-86.6239,36.5493,1059,23,1,1765181932,1765928403,0
NR,310,260,11207168,4369334295,-1,-86.6356,36.5326,1457,25,1,1765182024,1769063104,0
NR,310,260,11207168,4369334585,-1,-86.6378,36.5251,1000,8,1,1765182085,1765383482,0
NR,310,260,11207168,4356251959,-1,-86.6502,36.4745,2517,24,1,1765182282,1765928402,0
NR,310,260,11207168,4357201943,-1,-86.5416,36.5831,2036,7,1,1765365039,1768920606,0
NR,310,260,11207168,4357202233,-1,-86.5197,36.586,1000,18,1,1765365409,1769661425,0
LTE,310,260,32827,18734613,0,-88.8485,35.8412,1000,1,1,1765437703,1765437703,0
LTE,310,260,32770,19497749,0,-88.4077,36.0248,1000,1,1,1765442676,1765442676,0
LTE,310,410,8846,41763608,0,-87.2649,36.0364,1000,1,1,1765459628,1765459628,0
LTE,310,410,8840,41753111,0,-86.8585,36.1455,1000,1,1,1765463524,1765463524,0
LTE,310,410,9101,42365975,0,-85.2205,35.0417,1000,1,1,1765463556,1765463556,0
LTE,310,410,8832,41756853,0,-86.7955,35.4825,1000,1,1,1765481730,1765481730,0
LTE,310,410,20992,41318921,0,-88.9176,35.775,1000,1,1,1765518987,1765518987,0
LTE,310,260,32770,3263745,0,-88.8907,35.0449,1000,1,1,1765580670,1765580670,0
LTE,310,410,20993,41299464,0,-88.2645,35.833,1000,1,1,1765583769,1765583769,0
LTE,310,410,20993,41249801,0,-88.3897,35.786,1000,1,1,1765584124,1765584124,0
LTE,310,410,20993,41401865,0,-88.4584,35.7679,1000,1,1,1765584166,1765584166,0
LTE,310,410,20993,41303818,0,-88.6899,35.6906,1000,1,1,1765585089,1765585089,0
LTE,310,260,43003,7039521,0,-88.7281,36.9816,1000,1,1,1765589864,1765589864,0
LTE,310,260,42881,28096525,0,-88.7608,36.7081,1000,1,1,1765591106,1765591106,0
LTE,310,410,20992,41274377,0,-88.9879,35.7757,1000,1,1,1765612518,1765612518,0
LTE,310,410,20992,41274376,0,-88.9171,35.7743,1000,1,1,1765612871,1765612871,0
LTE,310,410,20992,41221640,0,-88.8901,35.8411,1000,1,1,1765613756,1765613756,0
LTE,310,410,20992,43402762,0,-88.849,35.8738,1000,1,1,1765614995,1765614995,0
LTE,310,410,20992,41225224,0,-88.7579,35.9218,1268,14,1,1765616238,1779922630,0
LTE,310,410,8846,41792181,0,-88.2164,36.0409,1000,1,1,1765624901,1765624901,0
LTE,310,260,32827,18698783,0,-88.2885,35.816,1873,3,1,1765639687,1788291440,0
LTE,310,410,20993,41299466,0,-88.3656,35.7781,1000,1,1,1765639830,1765639830,0
LTE,310,410,20993,41410313,0,-88.5156,35.752,1000,1,1,1765640365,1765640365,0
LTE,310,410,20992,41265418,0,-88.7788,35.6795,1000,1,1,1765641180,1765641180,0
LTE,310,410,20992,41301943,0,-88.9683,35.6523,2756,2,1,1765641738,1775598181,0
LTE,310,410,20992,43402933,0,-88.8464,35.8745,1000,1,1,1765702491,1765702491,0
LTE,310,410,20992,41225225,0,-88.7564,35.907,1000,3,1,1765702949,1779922444,0
LTE,310,410,8846,41763607,0,-87.2483,36.0016,1000,1,1,1765710458,1765710458,0
LTE,310,410,20993,41402038,0,-88.442,35.7698,1000,1,1,1765714344,1765714344,0
LTE,310,410,8832,41756854,0,-86.7927,35.4541,1000,1,1,1765740486,1765740486,0
LTE,310,410,8197,39213841,0,-88.7366,36.834,1000,1,1,1765768472,1765768472,0
GSM,310,260,31402,3942,-1,-86.3719,35.5238,1000,1,1,1765781905,1765781905,0
LTE,310,410,20992,41265416,0,-88.7393,35.6802,1000,1,1,1765782626,1765782626,0
LTE,310,260,43777,7467327,-1,-86.5542,36.5794,1000,1,1,1765859697,1765859697,0
NR,310,260,11207168,4369334294,-1,-86.6304,36.5411,1000,1,1,1765859233,1765859233,0
LTE,310,260,43777,7467277,-1,-86.5442,36.5291,2505,50,1,1765871263,1765914423,0
LTE,310,260,43777,7467287,-1,-86.5436,36.5293,1000,6,1,1765871429,1765914422,0
LTE,310,260,43777,30841613,-1,-86.5976,36.4917,2106,22,1,1765871603,1765914423,0
LTE,310,260,43907,105750333,-1,-86.6676,36.4872,4713,22,1,1765871931,1769661422,0
NR,310,260,11207168,4395720725,-1,-86.6418,36.5042,1000,6,1,1765879209,1765928403,0
NR,310,260,11207168,4369334274,-1,-86.6267,36.5492,1298,21,1,1765879398,1769261222,0
NR,310,260,11207168,4397473813,-1,-86.6406,36.5287,1906,9,1,1765879413,1769063104,0
NR,310,260,11207168,4369334584,-1,-86.6246,36.5484,1091,12,1,1765879458,1769063104,0
NR,310,260,11207168,4429717526,-1,-86.5627,36.5806,1000,1,1,1765879824,1765879824,0
LTE,310,410,20993,43347471,0,-88.2709,35.8374,1000,1,1,1765828911,1765828911,0
LTE,310,410,8846,41735861,0,-87.3493,36.0256,1439,3,1,1765841933,1779922814,0
LTE,310,410,20993,41410314,0,-88.5286,35.7748,1000,1,1,1765845669,1765845669,0
LTE,310,410,20993,41248520,0,-88.5792,35.7271,1000,1,1,1765845836,1765845836,0
LTE,310,410,20993,41303817,0,-88.6515,35.7079,1000,1,1,1765845988,1765845988,0
LTE,310,410,20992,41265589,0,-88.7406,35.6807,1000,1,1,1765847194,1765847194,0
LTE,310,410,8839,42302472,0,-85.625,35.0793,1000,1,1,1765847558,1765847558,0
LTE,310,410,8839,42302486,0,-85.6234,35.0764,1000,1,1,1765847609,1765847609,0
LTE,310,410,20992,41301770,0,-88.9299,35.6699,1000,4,1,1765848530,1779922632,0
LTE,310,410,20992,41225388,0,-88.7645,35.9098,1000,1,1,1765897566,1765897566,0
LTE,310,410,20992,41225397,0,-88.759,35.9202,1000,1,1,1765897779,1765897779,0
LTE,310,410,8846,41747895,0,-88.2414,36.1221,1000,1,1,1765905000,1765905000,0
LTE,310,410,8852,41732376,0,-86.5133,36.1848,1000,1,1,1765907697,1765907697,0
LTE,310,410,8840,42951191,0,-86.7211,36.229,1000,1,1,1765909034,1765909034,0
LTE,310,410,8838,41753516,0,-86.7393,36.094,1000,1,1,1765932694,1765932694,0
LTE,310,410,20992,41225387,0,-88.76,35.9215,1000,1,1,1765950997,1765950997,0
LTE,310,260,43906,163624460,0,-86.7343,35.5897,1000,1,1,1765957711,1765957711,0
LTE,310,410,8833,43084823,0,-86.7699,36.0013,1000,1,1,1765997183,1765997183,0
LTE,310,410,8839,42267575,0,-85.7899,35.23,1000,1,1,1766020975,1766020975,0
LTE,310,410,8836,41738679,0,-87.1224,36.078,1000,1,1,1766030959,1766030959,0
LTE,310,260,32827,43191064,0,-88.6486,35.7309,1000,1,1,1766032101,1766032101,0
LTE,310,410,20992,43399953,0,-88.8912,36.5152,1000,1,1,1766032810,1766032810,0
LTE,310,410,20992,41351945,0,-88.8938,36.4894,1234,3,1,1766033857,1779922444,0
LTE,310,410,20992,41352118,0,-88.8812,36.4827,2354,7,1,1766034063,1779922630,0
LTE,310,410,20992,41269942,0,-88.8735,35.6557,1000,1,1,1766036956,1766036956,0
LTE,310,410,20993,43458321,0,-88.5361,35.7472,1000,1,1,1766038303,1766038303,0
LTE,310,410,20992,41265591,0,-88.7812,35.6768,1000,1,1,1766039232,1766039232,0
NR,310,260,11207168,4395049272,-1,-86.7153,36.3866,1534,23,1,1766094227,1769063105,0
NR,310,260,11207168,4424593720,-1,-86.7144,36.3675,1000,16,1,1766094308,1769063105,0
NR,310,260,11206912,4446712119,-1,-86.7121,36.3381,1818,27,1,1766094378,1769063105,0
NR,310,260,11207168,4301689144,-1,-86.7157,36.3484,1000,19,1,1766094394,1769063105,0
NR,310,260,11206912,4302127415,-1,-86.7042,36.322,1379,14,1,1766094455,1769063105,0
NR,310,260,11206912,4446712120,-1,-86.7035,36.3231,1000,22,1,1766094479,1769063105,0
NR,310,260,11206912,4302127416,-1,-86.6994,36.3116,1192,11,1,1766094535,1769063105,0
NR,310,260,11206912,4302266679,-1,-86.7028,36.3103,1000,8,1,1766094540,1769063105,0
NR,310,260,11206912,4370526231,-1,-86.7365,36.206,1000,6,1,1766096532,1766142002,0
NR,310,260,11206912,4330438967,-1,-86.7322,36.2042,1000,12,1,1766096589,1766142002,0
NR,310,260,11206912,4301533209,-1,-86.7268,36.2056,1000,4,1,1766096650,1766142002,0
NR,310,260,11206912,4330438657,-1,-86.725,36.2043,1000,5,1,1766096879,1766142002,0
NR,310,260,11206912,4330438957,-1,-86.7284,36.1985,1000,6,1,1766097154,1766142002,0
NR,310,260,11206912,4326175022,-1,-86.7415,36.1909,1252,11,1,1766097748,1773965953,0
NR,310,260,11206912,4330438959,-1,-86.7353,36.1903,1000,15,1,1766097805,1766142002,0
NR,310,260,11206912,4302328109,-1,-86.7461,36.1886,1000,10,1,1766098311,1766142002,0
NR,310,260,11206912,4302328110,-1,-86.7486,36.1834,1000,2,1,1766098368,1766142002,0
NR,310,260,11206912,4302328111,-1,-86.7581,36.1828,1094,22,1,1766098374,1773988391,0
NR,310,260,11206912,4302258478,-1,-86.7501,36.1762,1000,1,1,1766098458,1766098458,0
NR,310,260,11206912,4302327831,-1,-86.7479,36.1746,1000,6,1,1766098484,1766142002,0
NR,310,260,11206912,4301451285,-1,-86.7466,36.1724,1000,6,1,1766098689,1766142002,0
NR,310,260,11206912,4301451575,-1,-86.7456,36.1709,1000,9,1,1766098730,1766142003,0
NR,310,260,11206912,4302328120,-1,-86.7427,36.1705,1000,5,1,1766098822,1766142002,0
NR,310,260,11206912,4302327830,-1,-86.7389,36.1711,1000,2,1,1766098871,1766142002,0
NR,310,260,11206912,4301430806,-1,-86.7377,36.171,1000,2,1,1766098881,1766142002,0
NR,310,260,11206912,4328484885,-1,-86.7367,36.171,1000,1,1,1766098902,1766098902,0
NR,310,260,11206912,4301545784,-1,-86.7454,36.2495,1000,1,1,1766106649,1766106649,0
LTE,310,260,43906,25680642,-1,-86.7063,36.2637,1000,8,1,1766128649,1766176141,0
LTE,310,260,43906,6997250,-1,-86.6942,36.2639,1000,7,1,1766128760,1766176141,0
LTE,310,260,43906,6872070,-1,-86.6901,36.2666,842,31,1,1766128775,1766176141,0
LTE,310,260,43906,6872067,-1,-86.6846,36.2628,1000,14,1,1766128967,1766176141,0
LTE,310,260,43906,6997252,-1,-86.6894,36.2753,1000,2,1,1766129275,1766176141,0
NR,310,260,11206912,4319731714,-1,-86.6921,36.2964,1000,9,1,1766142196,1766190602,0
NR,310,260,11206912,4319731713,-1,-86.6974,36.2998,1000,13,1,1766143116,1769661425,0
NR,310,260,11206912,4346343427,-1,-86.692,36.3027,1000,22,1,1766143235,1769661425,0
NR,310,260,11206912,4302127106,-1,-86.7003,36.3111,1207,7,1,1766143326,1769592426,0
NR,310,260,11206912,4346343426,-1,-86.6808,36.3082,2044,21,1,1766143341,1770163563,0
NR,310,260,11206912,4302385153,-1,-86.6706,36.3094,1000,7,1,1766143437,1766190602,0
NR,310,260,11206912,4302385155,-1,-86.6598,36.3079,1477,27,1,1766143495,1770020345,0
NR,310,260,11206912,4442386433,-1,-86.6473,36.3039,1000,16,1,1766143580,1770020345,0
NR,310,260,11206912,4442386435,-1,-86.6513,36.3049,1000,11,1,1766143606,1770020345,0
NR,310,260,11206912,4565884930,-1,-86.6118,36.3044,1983,46,1,1766143744,1774200004,0
LTE,310,260,43777,6865982,-1,-86.5822,36.223,1000,1,1,1766150140,1766150140,0
NR,310,260,11206912,4326187319,-1,-86.5952,36.3121,1000,3,1,1766152277,1766200742,0
NR,310,260,11207168,4302491950,-1,-86.565,36.3268,5808,11,1,1766153598,1767495483,0
NR,310,260,11206912,4565884931,-1,-86.6235,36.3127,1387,38,1,1766156536,1770020345,0
LTE,310,410,20992,41221805,0,-88.9152,35.8393,1000,1,1,1766121332,1766121332,0
LTE,310,260,44027,8398594,0,-86.4075,35.6092,1000,1,1,1766125733,1766125733,0
LTE,310,410,20993,43347473,0,-88.363,35.7562,1000,1,1,1766176811,1766176811,0
LTE,310,410,20992,43380751,0,-88.7846,35.6766,1000,1,1,1766178281,1766178281,0
LTE,310,260,43906,160285195,0,-86.8805,35.0444,1709,22,1,1766187100,1773988384,0
LTE,310,410,20993,41240330,0,-88.9572,35.0605,1000,1,1,1766188763,1766188763,0
LTE,310,410,20992,43269649,0,-88.9145,35.8397,1000,1,1,1766208474,1766208474,0
LTE,310,410,20993,41240586,0,-88.2366,35.8256,1000,1,1,1766209474,1766209474,0
LTE,310,410,20992,41265417,0,-88.767,35.6757,1000,1,1,1766211474,1766211474,0
LTE,310,410,20992,43313424,0,-88.7793,35.6729,1000,1,1,1766213366,1766213366,0
LTE,310,410,20992,43313425,0,-88.7798,35.6818,1000,1,1,1766213459,1766213459,0
LTE,310,410,8836,41868203,0,-86.915,36.0626,1000,1,1,1766231956,1766231956,0
LTE,310,410,8833,42633994,0,-86.5276,35.9961,1000,1,1,1766240798,1766240798,0
LTE,310,410,8837,43231925,0,-86.3811,35.8298,1000,1,1,1766243458,1766243458,0
LTE,310,260,30499,222938903,0,-85.1899,35.0184,1000,1,1,1766261746,1766261746,0
LTE,310,410,20993,43297974,0,-88.3902,35.7863,1000,1,1,1766269156,1766269156,0
LTE,310,410,20993,41410312,0,-88.4786,35.7627,1000,1,1,1766269401,1766269401,0
LTE,310,410,20992,41269768,0,-88.8747,35.6628,1000,4,1,1766270590,1779922632,0
LTE,310,410,20992,43287313,0,-88.8608,35.6644,1000,2,1,1766270675,1775597761,0
LTE,310,260,32827,18734615,0,-88.913,35.8378,1000,1,1,1766294101,1766294101,0
LTE,310,410,8856,42630424,0,-86.515,35.9453,1000,1,1,1766329380,1766329380,0
LTE,310,260,43906,25884675,-1,-86.7212,36.0119,1000,11,1,1766365487,1766424124,0
LTE,310,260,43906,31667205,-1,-86.7425,36.0234,1000,3,1,1766365822,1766424124,0
LTE,310,260,43906,31667262,-1,-86.7512,36.0292,2588,4,1,1766365842,1767446883,0
LTE,310,260,44029,6866494,-1,-86.7985,35.9921,1000,2,1,1766374154,1767454504,0
LTE,310,260,43906,26252801,-1,-86.6877,36.3099,1000,6,1,1766383406,1766431022,0
LTE,310,260,43906,161143359,-1,-86.6188,36.3171,1000,24,1,1766384163,1770163561,0
LTE,310,260,43777,7660802,-1,-86.5172,36.3507,3272,3,1,1766385467,1767247000,0
LTE,310,260,43777,7666691,-1,-86.5301,36.3434,1000,2,1,1766385477,1766431023,0
LTE,310,260,43907,104684095,-1,-86.515,36.3528,2322,36,1,1766385674,1769614443,0
LTE,310,260,43907,30144002,-1,-86.5059,36.3739,1727,21,1,1766385810,1784954003,0
LTE,310,260,43777,7660863,-1,-86.4826,36.3887,3152,24,1,1766386440,1769614444,0
LTE,310,260,43777,7666749,-1,-86.4348,36.3716,1000,7,1,1766387944,1766431024,0
LTE,310,260,43777,7660349,-1,-86.4367,36.3834,1123,13,1,1766387984,1766431024,0
LTE,310,260,43777,7660289,-1,-86.4366,36.3855,1000,18,1,1766388024,1766431024,0
LTE,310,260,43777,30143490,-1,-86.434,36.4005,1000,17,1,1766388211,1766438521,0
LTE,310,260,43777,7666434,-1,-86.4259,36.4025,1000,21,1,1766388261,1766431025,0
LTE,310,260,43777,7666433,-1,-86.4139,36.41,1032,38,1,1766388322,1766431025,0
LTE,310,260,43907,109384963,-1,-86.3841,36.4285,2372,37,1,1766388478,1766431025,0
LTE,310,260,43907,109385023,-1,-86.3878,36.4247,1000,8,1,1766388519,1766431024,0
LTE,310,260,43907,109384961,-1,-86.3621,36.4487,1000,19,1,1766388675,1766431025,0
NR,310,260,11207168,4447604739,-1,-86.4891,36.4116,5956,6,1,1766386069,1769614445,0
LTE,310,260,43777,30143549,-1,-86.4629,36.44,1629,21,1,1766390053,1769614444,0
LTE,310,260,43777,7467326,-1,-86.5064,36.5413,4081,21,1,1766390461,1774203482,0
LTE,310,260,43777,7467266,-1,-86.5062,36.5432,4863,21,1,1766390466,1769592452,0
LTE,310,260,43777,7056653,-1,-86.5822,36.223,1000,1,1,1766407424,1766407424,0
LTE,310,410,20992,41221642,0,-88.9143,35.8393,1000,1,1,1766382108,1766382108,0
LTE,310,410,20992,41335818,0,-88.7954,35.8953,1000,1,1,1766386471,1766386471,0
LTE,310,260,43907,7313470,-1,-86.5159,36.5812,1000,22,1,1766490202,1770163562,0
LTE,310,410,20993,43312906,0,-88.8076,35.0533,1000,1,1,1766441647,1766441647,0
LTE,310,410,20993,43458320,0,-88.4684,35.7187,1000,1,1,1766553077,1766553077,0
LTE,310,410,20992,43349776,0,-88.9255,35.6124,1000,1,1,1766554337,1766554337,0
LTE,310,410,20993,41240593,0,-88.2402,35.8371,1000,1,1,1766557367,1766557367,0
LTE,310,410,8847,41803800,0,-87.0261,36.4834,1000,1,1,1766576185,1766576185,0
LTE,310,260,43907,28588567,-1,-88.0694,36.0279,1000,2,1,1766581337,1766658422,0
LTE,310,260,43907,28588557,-1,-88.0771,36.0272,1000,14,1,1766581347,1766658422,0
LTE,310,410,20992,41352108,0,-88.9079,36.4927,1000,1,1,1766717746,1766717746,0
LTE,310,410,8197,39213834,0,-88.7036,36.8523,3032,2,1,1766798373,1779922444,0
LTE,310,410,20992,41352119,0,-88.8963,36.5097,1000,3,1,1766801113,1779922629,0
LTE,310,260,42881,32889099,0,-86.5134,37.0099,1000,1,1,1766832499,1766832499,0
NR,310,260,11207168,4302491960,-1,-86.5707,36.3231,1074,25,1,1766968548,1767011041,0
LTE,310,410,20993,43313079,0,-88.8081,35.0521,1000,1,1,1766961608,1766961608,0
LTE,310,410,20992,41240072,0,-88.9662,35.6802,3976,5,1,1766981322,1779922632,0
LTE,310,410,20992,41318920,0,-88.917,35.8242,1000,1,1,1766990456,1766990456,0
LTE,310,410,20993,41240328,0,-88.8898,35.0671,1000,1,1,1767049314,1767049314,0
NR,310,260,11271424,4393521174,-1,-86.7958,36.0353,1000,7,1,1765547624,1767237601,0
NR,310,260,11271424,4422479898,-1,-86.796,36.0352,1000,20,1,1765564611,1767237601,0
NR,310,260,11271424,4422480185,-1,-86.7961,36.0352,1000,17,1,1765617283,1767237601,0
NR,310,260,11271424,4422480175,-1,-86.7868,36.0248,1580,19,1,1765626543,1773988391,0
NR,310,260,11271424,4301513015,-1,-86.7959,36.0354,1000,9,1,1765627949,1767237601,0
NR,310,260,11271424,4319727928,-1,-86.7959,36.0355,1000,2,1,1765654164,1767237601,0
LTE,310,260,42881,161219341,0,-86.3166,37.0336,1000,1,1,1767135695,1767135695,0
LTE,310,260,42881,13240835,0,-86.5249,36.8892,1000,1,1,1767138164,1767138164,0
LTE,310,410,8838,41739447,0,-86.7064,36.086,1000,1,1,1767147100,1767147100,0
LTE,310,410,20992,41301769,0,-88.921,35.6201,1000,1,1,1767158925,1767158925,0
LTE,310,260,43906,8115459,0,-86.8811,35.3204,1492,14,1,1767165128,1773965942,0
LTE,310,410,8856,42620168,0,-86.7286,35.8094,1000,1,1,1767207293,1767207293,0
LTE,310,410,9101,42261677,0,-85.2734,35.0452,1000,1,1,1767210885,1767210885,0
LTE,310,410,9101,42241453,0,-85.2249,35.0865,1000,1,1,1767220563,1767220563,0
LTE,310,410,9101,42241304,0,-85.2232,35.088,1000,1,1,1767288099,1767288099,0
LTE,310,260,43777,7085374,-1,-86.646,36.4494,1000,6,1,1767386054,1767442803,0
LTE,310,260,43907,105750334,-1,-86.6758,36.4655,2407,50,1,1767386049,1769661423,0
LTE,310,260,43777,7657279,-1,-86.6458,36.439,1000,2,1,1767386129,1767442803,0
LTE,310,260,43777,7657217,-1,-86.6458,36.4186,2093,10,1,1767386139,1767442803,0
LTE,310,260,43777,7657277,-1,-86.6528,36.4253,2471,21,1,1767386149,1767442803,0
LTE,310,260,43777,7084862,-1,-86.6792,36.4394,5318,16,1,1767386210,1769661423,0
LTE,310,260,43907,48304957,-1,-86.6315,36.4011,1359,17,1,1767386296,1767442804,0
LTE,310,260,43907,48304959,-1,-86.6038,36.3469,4451,7,1,1767386441,1769150763,0
LTE,310,260,43777,8106241,-1,-86.6174,36.3736,1000,9,1,1767386471,1767442804,0
LTE,310,260,43906,161143297,-1,-86.5994,36.3206,919,50,1,1767386814,1769592422,0
LTE,310,260,43906,6997253,-1,-86.7109,36.2679,1000,4,1,1767391369,1767442805,0
LTE,310,260,43906,29656322,-1,-86.7896,36.1905,1000,2,1,1767391848,1767442805,0
LTE,310,260,44029,29507842,-1,-86.9468,36.0793,1084,21,1,1767392408,1767446882,0
LTE,310,260,44029,29648897,-1,-86.9447,36.0658,3183,21,1,1767392579,1767446882,0
LTE,310,260,43906,103742723,-1,-86.9512,36.058,5719,6,1,1767392630,1780201954,0
LTE,310,260,44029,29648899,-1,-86.9437,36.0552,1028,37,1,1767396338,1767442808,0
LTE,310,260,43906,103742783,-1,-86.9639,36.0565,1000,1,1,1767398226,1767398226,0
LTE,310,260,44029,29648957,-1,-86.9729,36.0869,1000,2,1,1767403973,1767446882,0
LTE,310,260,44029,6871615,-1,-86.8891,36.0519,1000,1,1,1767404493,1767404493,0
LTE,310,260,43906,103742721,-1,-86.8744,36.0501,1000,12,1,1767404523,1767446883,0
LTE,310,260,44029,29515521,-1,-86.8037,36.0384,1000,8,1,1767405158,1767446883,0
LTE,310,260,43906,6998786,-1,-86.7226,36.0553,1000,2,1,1767410389,1767454503,0
LTE,310,260,44029,9930813,-1,-86.803,35.9805,1000,6,1,1767412652,1767454504,0
LTE,310,260,44029,9930814,-1,-86.807,35.9688,1000,8,1,1767412743,1767454504,0
LTE,310,260,44029,6379325,-1,-86.8104,35.9592,1000,4,1,1767412788,1767454504,0
LTE,310,260,43906,7033151,-1,-86.8177,35.9446,1000,3,1,1767412833,1767454504,0
LTE,310,260,44029,6870590,-1,-86.8183,35.9378,1000,4,1,1767412843,1767454504,0
LTE,310,260,43906,7033150,-1,-86.8214,35.9377,1000,17,1,1767412853,1767454504,0
LTE,310,260,43906,104365885,-1,-86.8243,35.9322,1000,4,1,1767412889,1767478141,0
LTE,310,260,43906,48287748,-1,-86.8258,35.9462,1000,18,1,1767422638,1767478141,0
LTE,310,260,43906,48287750,-1,-86.822,35.9465,1000,4,1,1767422668,1767467341,0
LTE,310,260,43906,48287749,-1,-86.8209,35.9459,1000,2,1,1767422704,1767467341,0
NR,310,260,11271424,4301386040,-1,-86.8241,35.9472,1000,6,1,1767426301,1767478143,0
NR,310,260,11271424,4301386030,-1,-86.819,35.9404,1045,13,1,1767427660,1767478143,0
NR,310,260,11271424,4483670320,-1,-86.8258,35.9461,1000,21,1,1767427685,1767478143,0
NR,310,260,11271424,4301386031,-1,-86.8275,35.9455,1000,1,1,1767428204,1767428204,0
NR,310,260,11271424,4483670322,-1,-86.8208,35.9472,1000,7,1,1767428254,1767478143,0
NR,310,260,11271424,4346319151,-1,-86.8173,35.9471,1000,4,1,1767428350,1767478143,0
NR,310,260,11271424,4346319150,-1,-86.8175,35.9388,1000,1,1,1767428400,1767428400,0
NR,310,260,11271424,4438409517,-1,-86.8222,35.9263,723,30,1,1767428425,1767478144,0
NR,310,260,11271424,4438409519,-1,-86.824,35.9119,1176,12,1,1767428471,1767478143,0
NR,310,260,11271424,4358930733,-1,-86.8205,35.9124,1000,5,1,1767428667,1767478143,0
NR,310,260,11271424,4487643437,-1,-86.8237,35.9078,1000,9,1,1767428693,1767478143,0
NR,310,260,11271424,4524364077,-1,-86.825,35.8993,1000,6,1,1767428753,1767478143,0
NR,310,260,11271424,4358930435,-1,-86.8237,35.8981,1000,2,1,1767428809,1767478143,0
NR,310,260,11271424,4524363777,-1,-86.8302,35.8821,1936,21,1,1767428900,1773988392,0
NR,310,260,11271424,4319686677,-1,-86.8249,35.8988,1000,2,1,1767428910,1767478143,0
NR,310,260,11271424,4524364087,-1,-86.8251,35.9012,1000,5,1,1767428925,1767478143,0
NR,310,260,11271424,4524363797,-1,-86.8253,35.8998,1000,1,1,1767428940,1767428940,0
NR,310,260,11271424,4438409529,-1,-86.8246,35.9052,1000,5,1,1767429000,1767478144,0
NR,310,260,11271424,4487643447,-1,-86.8221,35.9102,1000,9,1,1767429025,1767478144,0
NR,310,260,11271424,4358930743,-1,-86.8184,35.9139,1000,7,1,1767429086,1767478144,0
NR,310,260,11271424,4438409218,-1,-86.8164,35.9193,1000,10,1,1767429147,1767478144,0
NR,310,260,11271424,4438409518,-1,-86.8164,35.922,1000,5,1,1767429680,1767478144,0
NR,310,260,11206912,4515254294,-1,-86.7763,36.1407,1000,1,1,1767435177,1767435177,0
NR,310,260,11206912,4341522735,-1,-86.7711,36.1505,1000,4,1,1767435232,1773988391,0
NR,310,260,11206912,4301435181,-1,-86.7604,36.1574,1000,6,1,1767435278,1773988391,0
NR,310,260,11206912,4341530925,-1,-86.7602,36.1608,1000,1,1,1767435298,1767435298,0
NR,310,260,11206912,4329247023,-1,-86.7655,36.1676,1000,4,1,1767435328,1773988391,0
NR,310,260,11206912,4329247021,-1,-86.7684,36.1728,1000,15,1,1767435343,1773988391,0
NR,310,260,11206912,4319736110,-1,-86.7745,36.182,1000,7,1,1767435379,1767478144,0
NR,310,260,11206912,4468539693,-1,-86.7749,36.1853,1194,4,1,1767435389,1767478144,0
NR,310,260,11206912,4319736111,-1,-86.7752,36.1861,1000,3,1,1767435429,1767478144,0
NR,310,260,11206912,4319736109,-1,-86.7754,36.1904,1000,8,1,1767435449,1767478144,0
NR,310,260,11206912,4302258479,-1,-86.7755,36.1934,1000,3,1,1767435515,1767478144,0
NR,310,260,11206912,4301529391,-1,-86.7642,36.2354,1000,3,1,1767435727,1767478202,0
NR,310,260,11206912,4301529389,-1,-86.7535,36.24,1000,13,1,1767435742,1767478202,0
NR,310,260,11206912,4346323246,-1,-86.7348,36.2767,1000,3,1,1767435928,1767478202,0
NR,310,260,11206912,4346323245,-1,-86.7312,36.2822,1000,7,1,1767435943,1767478202,0
NR,310,260,11206912,4346343727,-1,-86.6944,36.3048,1000,9,1,1767436407,1769593561,0
NR,310,260,11206912,4346343725,-1,-86.687,36.3102,1000,6,1,1767436432,1767478202,0
NR,310,260,11206912,4302385453,-1,-86.6562,36.3144,1932,21,1,1767436468,1769063106,0
NR,310,260,11206912,4346343726,-1,-86.6745,36.3097,1274,10,1,1767436513,1769063106,0
NR,310,260,11206912,4319732014,-1,-86.6398,36.3195,1000,1,1,1767436609,1767436609,0
NR,310,260,11207168,4532146179,-1,-86.6367,36.3216,1000,2,1,1767436619,1767478203,0
LTE,310,260,43777,30143551,-1,-86.4819,36.3983,8583,34,1,1767438808,1769614444,0
LTE,310,260,43777,30143511,-1,-86.4739,36.409,1000,1,1,1767438833,1767438833,0
LTE,310,260,43907,30144021,-1,-86.4699,36.4156,1000,1,1,1767438864,1767438864,0
LTE,310,260,43777,7313213,-1,-86.4868,36.4856,1807,36,1,1767439207,1768625941,0
